idx,db_id,question,gold_sql,hardness,din_sql_pred,din_sql_correct,dail_sql_pred,dail_sql_correct
344,cre_Doc_Template_Mgt,Return the code of the template type that is most commonly used in documents.,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,extra,SELECT T3.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID JOIN Ref_Template_Types AS T3 ON T2.Template_Type_Code = T3.Template_Type_Code GROUP BY T3.Template_Type_Code ORDER BY COUNT(*) DESC LIMIT 1,True,SELECT t.Template_Type_Code FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID GROUP BY t.Template_Type_Code ORDER BY COUNT(*) DESC LIMIT 1,True
345,cre_Doc_Template_Mgt,Show all template type codes that are not used by any document.,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,hard,SELECT DISTINCT Ref_Template_Types.Template_Type_Code FROM Ref_Template_Types JOIN Templates ON Ref_Template_Types.Template_Type_Code = Templates.Template_Type_Code JOIN Documents ON Templates.Template_ID = Documents.Template_ID,False,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN ( SELECT DISTINCT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID ),True
346,cre_Doc_Template_Mgt,What are the codes of template types that are not used for any document?,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,hard,SELECT DISTINCT T1.Template_Type_Code FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID = T3.Template_ID,False,SELECT t.Template_Type_Code FROM Ref_Template_Types t LEFT JOIN Templates tm ON t.Template_Type_Code = tm.Template_Type_Code LEFT JOIN Documents d ON tm.Template_ID = d.Template_ID WHERE d.Document_ID IS NULL GROUP BY t.Template_Type_Code,False
347,cre_Doc_Template_Mgt,Show all template type codes and descriptions.,"SELECT template_type_code ,  template_type_description FROM Ref_template_types",easy,"SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types",True,"SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types",True
348,cre_Doc_Template_Mgt,What are the type codes and descriptions for all template types?,"SELECT template_type_code ,  template_type_description FROM Ref_template_types",easy,"SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types",True,"SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types",True
349,cre_Doc_Template_Mgt,"What is the template type descriptions for template type code ""AD"".","SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",easy,SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',True,SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',True
350,cre_Doc_Template_Mgt,Return the template type description of the template type with the code AD.,"SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",easy,SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',True,SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',True
351,cre_Doc_Template_Mgt,"What is the template type code for template type description ""Book"".","SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",easy,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',True,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',True
352,cre_Doc_Template_Mgt,"Return the type code of the template type with the description ""Book"".","SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",easy,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',True,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',True
353,cre_Doc_Template_Mgt,What are the distinct template type descriptions for the templates ever used by any document?,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,medium,select distinct Ref_Template_Types.Template_Type_Description from Ref_Template_Types join Templates on Ref_Template_Types.Template_Type_Code = Templates.Template_Type_Code join Documents on Templates.Template_ID = Documents.Template_ID SQL: SELECT DISTINCT T3.Template_Type_Description FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID JOIN Ref_Template_Types AS T3 ON T2.Template_Type_Code = T3.Template_Type_Code,False,SELECT DISTINCT t1.Template_Type_Description FROM Ref_Template_Types AS t1 JOIN Templates AS t2 ON t1.Template_Type_Code = t2.Template_Type_Code JOIN Documents AS t3 ON t2.Template_ID = t3.Template_ID,True
354,cre_Doc_Template_Mgt,Return the different descriptions for templates that have been used in a document.,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,medium,select distinct Templates.Template_Details from Templates join Documents on Documents.Template_ID = Templates.Template_ID SQL: SELECT DISTINCT T1.Template_Details FROM Templates AS T1 JOIN Documents AS T2 ON T2.Template_ID = T1.Template_ID,False,SELECT DISTINCT T1.Template_Type_Description FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code JOIN Documents AS T3 ON T2.Template_ID = T3.Template_ID,True
355,cre_Doc_Template_Mgt,"What are the template ids with template type description ""Presentation"".","SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",medium,"select Templates.Template_ID from Templates where Ref_Template_Types.Template_Type_Description = ""Presentation"" SQL: SELECT T1.Template_ID FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code WHERE T2.Template_Type_Description = 'Presentation'",False,"SELECT T1.Template_ID FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code WHERE T2.Template_Type_Description = ""Presentation""",True
356,cre_Doc_Template_Mgt,Return the ids corresponding to templates with the description 'Presentation'.,"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",medium,"select Templates.Template_ID from Templates where Ref_Template_Types.Template_Type_Description = ""Presentation"" SQL: SELECT T1.Template_ID FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code WHERE T2.Template_Type_Description = 'Presentation'",False,SELECT T1.Template_ID FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code WHERE T2.Template_Type_Description = 'Presentation',True
357,cre_Doc_Template_Mgt,How many paragraphs in total?,SELECT count(*) FROM Paragraphs,easy,SELECT COUNT(*) FROM Paragraphs,True,SELECT COUNT(*) FROM Paragraphs,True
358,cre_Doc_Template_Mgt,Count the number of paragraphs.,SELECT count(*) FROM Paragraphs,easy,SELECT COUNT(*) FROM Paragraphs,True,SELECT COUNT(*) FROM Paragraphs,True
359,cre_Doc_Template_Mgt,How many paragraphs for the document with name 'Summer Show'?,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',medium,select count(Paragraphs.*) from Paragraphs where Paragraphs.Document_ID = Documents.Document_ID and Documents.Document_Name = 'Summer Show' **SQL:** SELECT COUNT(*) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID WHERE T1.Document_Name = 'Summer Show',False,SELECT COUNT(*) FROM Paragraphs AS p JOIN Documents AS d ON p.Document_ID = d.Document_ID WHERE d.Document_Name = 'Summer Show',True
360,cre_Doc_Template_Mgt,Count the number of paragraphs in the document named 'Summer Show'.,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',medium,SELECT COUNT(*) FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Summer Show',True,SELECT COUNT(*) FROM Documents AS t1 JOIN Paragraphs AS t2 ON t1.Document_ID = t2.Document_ID WHERE t1.Document_Name = 'Summer Show',True
361,cre_Doc_Template_Mgt,Show paragraph details for paragraph with text 'Korea ' .,select other_details from paragraphs where paragraph_text like 'korea',easy,SELECT Other_Details FROM Paragraphs WHERE Paragraph_Text = 'Korea',True,SELECT Other_Details FROM Paragraphs WHERE Paragraph_Text = 'Korea',True
362,cre_Doc_Template_Mgt,What are the details for the paragraph that includes the text 'Korea ' ?,select other_details from paragraphs where paragraph_text like 'korea',easy,SELECT Other_Details FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%',True,"SELECT Paragraph_Text, Other_Details FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%'",False
363,cre_Doc_Template_Mgt,Show all paragraph ids and texts for the document with name 'Welcome to NY'.,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'",medium,"Select the required columns (`Paragraph_ID`, `Paragraph_Text`).",False,"SELECT Paragraph_ID, Paragraph_Text FROM Paragraphs WHERE Document_ID = ( SELECT Document_ID FROM Documents WHERE Document_Name = 'Welcome to NY' )",True
364,cre_Doc_Template_Mgt,What are the ids and texts of paragraphs in the document titled 'Welcome to NY'?,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'",medium,"select Paragraphs.Paragraph_ID , Paragraphs.Paragraph_Text from Paragraphs where Paragraphs.Document_ID in ( select Documents.Document_ID from Documents where Documents.Document_Name = 'Welcome to NY' ) SQL: SELECT T1.Paragraph_ID, T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID = T2.Document_ID WHERE T2.Document_Name = 'Welcome to NY'",False,"SELECT T1.Paragraph_ID, T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID = T2.Document_ID WHERE T2.Document_Name = 'Welcome to NY'",True
365,cre_Doc_Template_Mgt,"Show all paragraph texts for the document ""Customer reviews"".","SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",medium,"select Paragraphs.Paragraph_Text from Paragraphs where Documents.Document_Name = ""Customer reviews"" SQL: SELECT T2.Paragraph_Text FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID WHERE T1.Document_Name = 'Customer reviews'",False,SELECT T3.Paragraph_Text FROM Documents AS T1 JOIN Paragraphs AS T3 ON T1.Document_ID = T3.Document_ID WHERE T1.Document_Name = 'Customer reviews',True
366,cre_Doc_Template_Mgt,What are the paragraph texts for the document with the name 'Customer reviews'?,"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",medium,select Paragraphs.Paragraph_Text from Paragraphs where Paragraphs.Document_ID in ( select Documents.Document_ID from Documents where Documents.Document_Name = 'Customer reviews' ) SQL: SELECT Paragraph_Text FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name = 'Customer reviews'),False,SELECT T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID = T2.Document_ID WHERE T2.Document_Name = 'Customer reviews',True
367,cre_Doc_Template_Mgt,Show all document ids and the number of paragraphs in each document. Order by document id.,"SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id",hard,"select Documents.Document_ID, count(Paragraphs.Paragraph_ID) from Documents left join Paragraphs on Documents.Document_ID = Paragraphs.Document_ID group by Documents.Document_ID order by Documents.Document_ID **SQL:** SELECT T1.Document_ID, COUNT(T2.Paragraph_ID) FROM Documents AS T1 LEFT JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID ORDER BY T1.Document_ID",False,"SELECT Document_ID, COUNT(*) AS Paragraph_Count FROM Paragraphs GROUP BY Document_ID ORDER BY Document_ID",True
368,cre_Doc_Template_Mgt,"Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.","SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id",hard,"select Documents.Document_ID, count(Paragraphs.Paragraph_ID) from Documents join Paragraphs on Documents.Document_ID = Paragraphs.Document_ID group by Documents.Document_ID order by Documents.Document_ID asc **SQL:** SELECT T1.Document_ID, COUNT(T2.Paragraph_ID) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID ORDER BY T1.Document_ID",False,"SELECT Document_ID, COUNT(*) AS paragraph_count FROM Paragraphs GROUP BY Document_ID ORDER BY Document_ID",True
369,cre_Doc_Template_Mgt,"Show all document ids, names and the number of paragraphs in each document.","SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id",hard,"select Documents.Document_ID , Documents.Document_Name , count(Paragraphs.Paragraph_ID) from Documents left join Paragraphs on Documents.Document_ID = Paragraphs.Document_ID group by Documents.Document_ID , Documents.Document_Name SQL: SELECT T1.Document_ID , T1.Document_Name , count(T2.Paragraph_ID) FROM Documents AS T1 LEFT JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID , T1.Document_Name",False,"SELECT D.Document_ID, D.Document_Name, COUNT(P.Paragraph_ID) AS Paragraph_Count FROM Documents D LEFT JOIN Paragraphs P ON D.Document_ID = P.Document_ID GROUP BY D.Document_ID, D.Document_Name ORDER BY D.Document_ID",False
370,cre_Doc_Template_Mgt,"What are the ids and names of each document, as well as the number of paragraphs in each?","SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id",hard,"select Documents.Document_ID , Documents.Document_Name , count(Paragraphs.Paragraph_ID) from Documents left join Paragraphs on Documents.Document_ID = Paragraphs.Document_ID group by Documents.Document_ID , Documents.Document_Name SQL: SELECT T1.Document_ID , T1.Document_Name , COUNT(T2.Paragraph_ID) FROM Documents AS T1 LEFT JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID , T1.Document_Name",False,"SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS Paragraph_Count FROM Documents d LEFT JOIN Paragraphs p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name",False
371,cre_Doc_Template_Mgt,List all document ids with at least two paragraphs.,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*)  >=  2,hard,SELECT T1.Document_ID FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T2.Document_ID HAVING count(*) >= 2,True,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2,True
372,cre_Doc_Template_Mgt,What are the ids of documents that have 2 or more paragraphs?,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*)  >=  2,hard,select Documents.Document_ID from Documents where count ( Paragraphs.* ) >= 2 group by Paragraphs.Document_ID SQL: SELECT T1.Document_ID FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T2.Document_ID HAVING count(*) >= 2,False,SELECT T1.Document_ID FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID HAVING COUNT(*) >= 2,True
